ENSG00000000003.13	2126
ENSG00000000005.5	9
ENSG00000000419.11	1683
ENSG00000000457.12	383
ENSG00000000460.15	421
ENSG00000000938.11	614
ENSG00000000971.14	2097
ENSG00000001036.12	2008
ENSG00000001084.9	1193
ENSG00000001167.13	1296
ENSG00000001460.16	831
ENSG00000001461.15	1339
ENSG00000001497.15	4309
ENSG00000001561.6	245
ENSG00000001617.10	573
ENSG00000001626.13	17
ENSG00000001629.8	1226
ENSG00000001630.14	84
ENSG00000001631.13	925
ENSG00000002016.15	465
ENSG00000002079.11	52
ENSG00000002330.12	1135
ENSG00000002549.11	5196
ENSG00000002586.16	13620
ENSG00000002587.8	124
ENSG00000002726.18	134
ENSG00000002745.11	5
ENSG00000002746.13	85
ENSG00000002822.14	2775
ENSG00000002834.16	12670
ENSG00000002919.13	1451
ENSG00000002933.6	1576
ENSG00000003056.6	2626
ENSG00000003096.12	100
ENSG00000003137.7	269
ENSG00000003147.16	779
ENSG00000003249.12	632
ENSG00000003393.13	753
ENSG00000003400.13	835
ENSG00000003402.18	3912
ENSG00000003436.13	748
ENSG00000003509.14	1293
ENSG00000003756.15	3173
ENSG00000003987.12	72
ENSG00000003989.15	1875
ENSG00000004059.9	8276
ENSG00000004139.12	106
ENSG00000004142.10	6211
ENSG00000004399.11	6392
ENSG00000004455.15	3589
ENSG00000004468.11	579
ENSG00000004478.7	32068
ENSG00000004487.14	8585
ENSG00000004534.13	3165
ENSG00000004660.13	408
ENSG00000004700.14	533
ENSG00000004766.14	550
ENSG00000004776.10	1830
ENSG00000004777.17	1493
ENSG00000004779.8	7401
ENSG00000004799.7	588
ENSG00000004809.12	244
ENSG00000004838.12	3240
ENSG00000004846.15	10
ENSG00000004848.6	892
ENSG00000004864.12	1595
ENSG00000004866.17	1088
ENSG00000004897.10	1802
ENSG00000004939.12	19
ENSG00000004948.12	21
ENSG00000004961.13	1777
ENSG00000004975.10	1929
ENSG00000005001.8	17
ENSG00000005007.11	7598
ENSG00000005020.11	590
ENSG00000005022.5	16612
ENSG00000005059.14	865
ENSG00000005073.5	22
ENSG00000005075.14	2692
ENSG00000005100.11	1211
ENSG00000005102.11	566
ENSG00000005108.14	117
ENSG00000005156.10	2308
ENSG00000005175.8	1215
ENSG00000005187.10	1343
ENSG00000005189.18	5260
ENSG00000005194.13	4023
ENSG00000005206.15	2648
ENSG00000005238.18	1779
ENSG00000005243.8	648
ENSG00000005249.11	1588
ENSG00000005302.16	1338
ENSG00000005339.11	2716
ENSG00000005379.14	161
ENSG00000005381.7	48
ENSG00000005421.7	22
ENSG00000005436.12	659
ENSG00000005448.15	853
ENSG00000005469.10	235
ENSG00000005471.14	60
ENSG00000005483.18	970
ENSG00000005486.15	4076
ENSG00000005513.9	414
ENSG00000005700.13	1213
ENSG00000005801.15	1102
ENSG00000005810.16	1146
ENSG00000005812.9	957
ENSG00000005844.16	984
ENSG00000005882.10	408
ENSG00000005884.16	1780
ENSG00000005889.14	636
ENSG00000005893.14	3888
ENSG00000005961.16	446
ENSG00000005981.11	7
ENSG00000006007.10	1847
ENSG00000006015.16	2058
ENSG00000006016.9	783
ENSG00000006025.10	266
ENSG00000006042.10	1364
ENSG00000006047.11	5730
ENSG00000006059.3	13
ENSG00000006062.12	751
ENSG00000006071.10	26
ENSG00000006116.3	7
ENSG00000006118.13	1967
ENSG00000006125.15	16509
ENSG00000006128.10	30
ENSG00000006194.9	2560
ENSG00000006210.6	1035
ENSG00000006282.18	3649
ENSG00000006283.16	35
ENSG00000006327.12	1061
ENSG00000006377.10	64
ENSG00000006432.14	1174
ENSG00000006451.6	3827
ENSG00000006453.12	2411
ENSG00000006459.9	1391
ENSG00000006468.12	1821
ENSG00000006530.14	891
ENSG00000006534.14	509
ENSG00000006555.9	185
ENSG00000006576.15	1949
ENSG00000006606.7	963
ENSG00000006607.12	611
ENSG00000006611.14	36
ENSG00000006625.16	1825
ENSG00000006634.6	1967
ENSG00000006638.10	293
ENSG00000006652.12	2956
ENSG00000006659.11	1
ENSG00000006695.9	738
ENSG00000006704.9	1053
ENSG00000006712.13	3558
ENSG00000006715.14	1383
ENSG00000006740.15	445
ENSG00000006744.17	4074
ENSG00000006747.13	152
ENSG00000006756.14	788
ENSG00000006757.10	901
ENSG00000006788.11	49
ENSG00000006831.9	4332
ENSG00000006837.10	84
ENSG00000007001.11	2
ENSG00000007038.9	690
ENSG00000007047.13	2301
ENSG00000007062.10	2731
ENSG00000007080.9	5576
ENSG00000007129.16	88
ENSG00000007168.11	4448
ENSG00000007171.15	56
ENSG00000007174.16	189
ENSG00000007202.13	3692
ENSG00000007216.13	2
ENSG00000007237.17	2965
ENSG00000007255.9	769
ENSG00000007264.12	919
ENSG00000007306.13	1
ENSG00000007312.11	475
ENSG00000007314.10	258
ENSG00000007341.17	439
ENSG00000007350.15	2990
ENSG00000007372.19	59
ENSG00000007376.6	2172
