ENSG00000242268.2	565.926952979
ENSG00000270112.3	1020.81410514
ENSG00000167578.15	99303.865107
ENSG00000273842.1	0.0
ENSG00000078237.5	315943.744867
ENSG00000146083.10	958731.251764
ENSG00000225275.4	0.0
ENSG00000158486.12	18129.7120465
ENSG00000198242.12	3357175.27742
ENSG00000259883.1	2084.60771266
ENSG00000231981.3	0.0
ENSG00000269475.2	841.483008617
ENSG00000201788.1	0.0
ENSG00000134108.11	550913.113485
ENSG00000263089.1	6757.81028644
ENSG00000172137.17	3067.23768408
ENSG00000167700.7	63698.6020196
ENSG00000234943.2	2131.6081518
ENSG00000240423.1	1271.54473612
ENSG00000060642.9	172865.416551
ENSG00000271616.1	0.0
ENSG00000234881.1	0.0
ENSG00000236040.1	0.0
ENSG00000231105.1	11345.933668
ENSG00000243044.1	0.0
ENSG00000182141.8	58617.288695
ENSG00000269416.4	32427.4770448
ENSG00000264981.1	0.0
ENSG00000275265.1	0.0
ENSG00000185105.4	163.469542968
ENSG00000233540.1	0.0
ENSG00000102174.8	3650.51251937
ENSG00000271647.1	0.0
ENSG00000166391.13	1747.413979
ENSG00000270469.1	1981.79105605
ENSG00000070087.12	148575.566795
ENSG00000262950.1	596.154505363
ENSG00000255420.1	257.074943452
ENSG00000280038.1	119.942727348
ENSG00000266261.1	4222.15204849
ENSG00000153561.11	231789.673165
ENSG00000269148.1	7362.9763254
ENSG00000274458.1	0.0
ENSG00000273406.1	0.0
ENSG00000179262.8	822976.567276
ENSG00000214198.6	6211.89420859
ENSG00000278099.1	0.0
ENSG00000166368.2	361.989312266
ENSG00000206072.11	0.0
ENSG00000234900.1	0.0
ENSG00000258630.1	472.437550399
ENSG00000127511.8	192137.262091
ENSG00000220993.1	4320.51759801
ENSG00000225269.2	0.0
ENSG00000214062.5	1664.95084233
ENSG00000095587.8	31943.5250308
ENSG00000274219.1	0.0
ENSG00000230100.1	4464.53485128
ENSG00000064601.15	623845.55637
ENSG00000227766.1	158214.482796
ENSG00000008517.15	485450.341432
ENSG00000215246.5	2307.91577608
ENSG00000266644.1	717.514529669
ENSG00000236893.1	0.0
ENSG00000254465.1	0.0
ENSG00000088179.7	50684.5919565
ENSG00000070081.14	141113.052092
ENSG00000275479.1	9344.37527011
ENSG00000166634.5	943.211588298
ENSG00000261789.1	483.523630102
ENSG00000254092.1	0.0
ENSG00000197421.8	732.157683336
ENSG00000161558.9	57106.4792919
ENSG00000276644.3	4175.40464844
ENSG00000260900.1	0.0
ENSG00000278732.1	1424.85154828
ENSG00000196167.8	1242.27867727
ENSG00000268465.1	0.0
ENSG00000264438.2	0.0
ENSG00000204113.6	0.0
ENSG00000207000.1	0.0
ENSG00000254131.1	0.0
ENSG00000118972.1	133.137222205
ENSG00000264104.1	0.0
ENSG00000179833.4	150181.715072
ENSG00000264576.1	0.0
ENSG00000064225.11	6901.28478918
ENSG00000267108.1	2391.7150989
ENSG00000221372.1	0.0
ENSGR0000264510.4	0.0
ENSG00000057294.12	125454.506945
ENSG00000227535.2	0.0
ENSG00000252628.2	0.0
ENSG00000166007.11	0.0
ENSG00000273055.1	9000.50226017
ENSG00000242041.1	15780.9842175
ENSG00000278923.1	0.0
ENSG00000167768.4	0.0
ENSG00000280159.1	165.28512407
ENSG00000235240.1	0.0
ENSG00000264172.1	0.0
ENSG00000199903.1	0.0
ENSG00000200058.1	0.0
ENSG00000275358.1	0.0
ENSG00000218358.2	30728.9977896
ENSG00000266460.1	0.0
ENSG00000260371.1	0.0
ENSG00000264091.1	18544.9909207
ENSG00000238921.2	0.0
ENSG00000274815.1	0.0
ENSG00000269349.1	65293.8221999
ENSG00000200291.1	0.0
ENSG00000233614.6	932.810531897
ENSG00000022567.8	428134.784971
ENSG00000241670.3	0.0
ENSG00000278933.1	0.0
ENSG00000202175.1	0.0
ENSG00000120662.14	62661.5656944
ENSG00000235523.1	0.0
ENSG00000249848.1	0.0
ENSG00000277826.1	0.0
ENSG00000230225.1	951.400481329
ENSG00000239877.2	0.0
ENSG00000201398.1	0.0
ENSG00000281474.1	0.0
ENSG00000272905.1	601.509186549
ENSG00000259952.1	0.0
ENSG00000260812.1	0.0
ENSG00000225630.1	632732.35306
ENSG00000230231.1	523.187677884
ENSG00000164283.11	4472.81784729
ENSG00000231880.2	0.0
ENSG00000227489.1	0.0
ENSG00000254555.1	0.0
ENSG00000013392.7	71797.4474881
ENSG00000258279.2	0.0
ENSG00000226688.5	4650.55713674
ENSG00000250929.2	722.676504703
ENSG00000204581.2	1170.76962883
ENSG00000225620.1	0.0
ENSG00000258477.1	0.0
ENSG00000225488.1	0.0
ENSG00000184178.14	109251.443111
ENSG00000237786.1	0.0
ENSG00000166913.11	2440556.81485
ENSG00000275856.1	0.0
ENSG00000164112.11	1062.9844884
ENSG00000259345.4	11898.0817751
ENSG00000130204.11	525021.87823
ENSG00000280387.1	2897.65483136
ENSG00000189099.10	812.554371314
ENSG00000232879.2	0.0
ENSG00000111863.11	192674.2631
ENSG00000164182.9	137096.778176
ENSG00000109618.10	88266.261076
ENSG00000271623.1	0.0
ENSG00000279345.1	686.069669803
ENSG00000214866.6	0.0
ENSG00000153015.14	202193.292275
ENSG00000202290.1	3090.83182011
ENSG00000254578.1	0.0
ENSG00000240710.1	10001.0809992
ENSG00000248778.1	0.0
ENSG00000250210.4	0.0
ENSG00000225215.1	0.0
ENSG00000257246.1	2664.51018975
ENSG00000245017.2	5237.33233335
ENSG00000281091.1	22612.5791168
ENSG00000250885.1	0.0
ENSG00000273797.1	1524.888564
ENSG00000089116.3	642.893018584
ENSG00000036448.8	162953.625498
ENSG00000234055.1	1667.2536789
ENSG00000267552.5	1023.71499774
ENSG00000224695.1	0.0
ENSG00000106038.11	12942.2245018
ENSG00000255189.1	500.072354219
ENSG00000164114.17	39786.128013
ENSG00000238698.1	0.0
ENSG00000199836.1	2465.08059273
ENSG00000149089.11	37041.3346851
ENSG00000251710.1	0.0
ENSG00000224570.1	0.0
ENSG00000179632.8	1297382.1828
ENSG00000271677.1	0.0
ENSG00000114861.17	51626.5077203
ENSG00000205030.1	0.0
ENSG00000138193.13	136860.150066
ENSG00000243073.3	0.0
ENSG00000152942.17	356400.628991
ENSG00000240809.1	17655.63747
ENSG00000280004.1	0.0
ENSG00000224560.3	0.0
ENSG00000227233.1	0.0
ENSG00000118363.10	215321.731157
ENSG00000258116.1	5064.80844472
ENSG00000273311.1	83664.6571723
ENSG00000136169.15	82250.9318287
ENSG00000279700.1	2965.37370195
ENSG00000121644.17	631446.525037
ENSG00000135903.17	86.7274199471
ENSG00000138495.5	123761.345946
ENSG00000204528.3	23715.4886703
ENSG00000169992.8	369735.883548
ENSG00000239344.1	1609.3783843
ENSG00000253309.5	0.0
ENSG00000101323.4	0.0
ENSG00000272456.1	2403.63790597
ENSG00000251538.4	14875.522096
ENSG00000263711.4	6153.7127107
ENSG00000262662.1	0.0
ENSG00000127564.15	207209.758175
ENSG00000219395.2	26582.7265954
ENSG00000255349.1	0.0
ENSG00000254843.1	216.959037049
ENSG00000277998.1	12796.4374718
ENSG00000275248.1	0.0
ENSG00000226086.5	4399.35916002
ENSG00000235023.1	1689.45257161
ENSG00000176973.7	212478.788292
ENSG00000255521.1	661.957391458
ENSG00000211682.2	0.0
ENSG00000231630.1	936.615703065
ENSG00000249514.1	0.0
ENSG00000272374.1	3866.25993926
ENSG00000159479.15	180100.392595
ENSG00000112511.16	408959.338156
ENSG00000196381.9	40769.5842238
ENSG00000211950.2	1029450.04344
ENSG00000202534.1	0.0
ENSG00000231062.1	2019.1363649
ENSG00000154511.10	121933.365301
ENSG00000253946.1	0.0
ENSG00000144504.14	19990.6287363
ENSG00000142507.8	1449062.21644
ENSG00000259677.1	1615.85041534
ENSG00000164116.15	43832.3478895
ENSG00000273305.1	1604.02449746
ENSG00000138669.8	10053.0573664
ENSG00000250927.1	2075.45525111
ENSG00000174013.7	465750.495705
ENSG00000235110.5	0.0
ENSG00000277670.1	0.0
ENSG00000227863.2	0.0
ENSG00000196704.10	295682.731761
ENSG00000251332.1	2263.70781191
ENSG00000259235.1	0.0
ENSG00000258507.1	0.0
ENSG00000178821.11	18905.6526011
ENSG00000244019.1	0.0
ENSG00000222054.1	0.0
ENSG00000106069.19	46249.3980888
ENSG00000243911.3	0.0
ENSG00000232301.1	151475.289597
ENSG00000267871.4	9255.74298435
ENSG00000227851.1	0.0
ENSG00000225715.1	0.0
ENSG00000271934.1	0.0
ENSG00000271919.1	0.0
ENSG00000176928.5	8970.86945269
ENSG00000233714.1	1801.83020903
ENSG00000129455.14	71959.2051632
ENSG00000253049.1	0.0
ENSG00000240250.3	0.0
ENSG00000277889.1	0.0
ENSG00000216902.3	0.0
ENSG00000265875.1	0.0
ENSG00000237666.2	1516.2571193
ENSG00000161896.9	0.0
ENSG00000254672.1	241.036674634
ENSG00000143033.16	271657.388014
ENSG00000256150.1	0.0
ENSG00000106410.13	2903.23798132
ENSG00000259956.1	248914.120469
ENSG00000150773.9	10394.3899528
ENSG00000227958.1	0.0
ENSG00000267083.1	0.0
ENSG00000274335.1	0.0
ENSG00000259847.1	451.469816421
ENSG00000226668.4	249.312184042
ENSG00000268140.1	1911.55155383
ENSG00000278987.1	2025.61388761
ENSG00000250006.2	0.0
ENSG00000236313.1	0.0
ENSG00000273085.1	0.0
ENSG00000260729.1	918.628570221
ENSG00000205362.9	5767.58090835
ENSG00000245667.2	2152.54358901
ENSG00000203818.6	0.0
ENSG00000258517.1	1114.58567716
ENSG00000254768.4	0.0
ENSG00000202050.1	0.0
ENSG00000259799.1	516.462900533
ENSG00000230533.1	768.275595822
ENSG00000196296.12	22512.4680859
ENSG00000270457.1	3566.34440782
ENSG00000230481.2	10215.4611004
ENSG00000252861.1	0.0
ENSG00000231952.3	878.269151071
ENSG00000280956.1	0.0
ENSG00000205331.5	0.0
ENSG00000279123.1	2817.72886827
ENSG00000206791.1	2406.0367462
ENSG00000109805.8	320891.277565
ENSG00000211978.2	40861.8444015
ENSG00000212039.1	0.0
ENSG00000203780.9	29209.4567397
ENSG00000111641.9	376261.128996
ENSG00000221923.7	120790.937546
ENSG00000163975.10	26330.8084282
ENSG00000239893.1	0.0
ENSG00000127329.13	17545.6035449
ENSG00000257815.4	14831.843969
ENSG00000262358.1	4038.2727298
ENSG00000250594.2	0.0
ENSG00000077044.8	563131.780043
ENSG00000263570.1	0.0
ENSG00000143183.15	80879.7180435
ENSG00000229941.4	0.0
ENSG00000279455.1	0.0
ENSG00000108774.13	568003.316627
ENSG00000125522.3	594.390734637
ENSG00000183696.12	760775.466879
ENSG00000273826.1	0.0
ENSG00000228318.3	7560.90579651
ENSG00000275261.1	0.0
ENSG00000212025.3	0.0
ENSG00000279874.1	0.0
ENSG00000269680.1	12885.9752267
ENSG00000279859.1	0.0
ENSG00000222129.1	0.0
ENSG00000225758.1	0.0
ENSG00000269113.3	3998.65930666
ENSG00000231302.1	1275.58138608
ENSG00000268442.1	6088.00206992
ENSG00000244031.3	0.0
ENSG00000281158.1	0.0
ENSG00000268957.1	0.0
ENSG00000231392.1	7395.24177819
ENSG00000166126.9	2940.48141302
ENSG00000276289.3	220.229178742
ENSG00000129451.10	3232.819163
ENSG00000260000.2	21719.3587359
ENSG00000254312.1	0.0
ENSG00000259981.1	0.0
ENSG00000117139.15	409783.15752
ENSG00000244025.3	0.0
ENSG00000001460.16	30545.1608965
ENSG00000241057.1	3090.83182011
ENSG00000135723.12	316422.978677
ENSG00000080031.8	1757.44811134
ENSG00000168300.12	169491.374301
ENSG00000234206.4	1330.49051859
ENSG00000196772.3	0.0
ENSG00000255531.1	0.0
ENSG00000200693.2	3939.29545701
ENSG00000268947.1	12655.3743816
ENSG00000231982.1	19481.6066237
ENSG00000145451.11	3181.31246825
ENSG00000250420.7	475.51258771
ENSG00000227097.5	218124.417019
ENSG00000236764.4	1607.23254646
ENSG00000106125.14	4491.31232312
ENSG00000076984.16	296924.107951
ENSG00000234595.1	0.0
ENSG00000232360.1	0.0
ENSG00000271824.1	723.110023902
ENSG00000218018.2	8871.08873046
ENSG00000133624.12	73511.2592909
ENSG00000253801.2	0.0
ENSG00000209082.1	5357.44182153
ENSG00000125843.9	135838.962032
ENSG00000155974.10	1952.97150126
ENSG00000243664.1	0.0
ENSG00000105053.9	157220.353986
ENSG00000235976.2	0.0
ENSG00000267717.1	0.0
ENSG00000232002.1	2148.70661291
ENSG00000221539.1	81447.5952597
ENSG00000279064.1	0.0
ENSG00000254920.1	0.0
ENSG00000231378.1	0.0
ENSG00000257323.1	0.0
ENSG00000257364.1	0.0
ENSG00000260286.2	0.0
ENSG00000117394.18	263169.242309
ENSG00000226235.1	577.933314081
ENSG00000261654.1	537.086899402
ENSG00000125084.10	2982.98542401
ENSG00000264799.1	0.0
ENSG00000263834.1	5086.17894449
ENSG00000251615.3	15087.9017135
ENSG00000254227.1	0.0
ENSG00000259443.1	0.0
ENSG00000241537.1	430.662525846
ENSG00000030304.11	2209.848671
ENSG00000172288.7	0.0
ENSG00000270369.1	0.0
ENSG00000258678.1	0.0
ENSG00000233469.1	1610.45345337
ENSG00000238211.1	34379.3058066
ENSG00000220256.3	0.0
ENSG00000212497.1	0.0
ENSG00000280799.1	0.0
ENSG00000261840.2	13650.2764181
ENSG00000234769.7	20316.1417389
ENSG00000252705.1	0.0
ENSG00000199812.1	0.0
ENSG00000164266.9	26063.2304831
ENSG00000261399.1	0.0
ENSG00000258467.1	0.0
ENSG00000241815.1	0.0
ENSG00000187135.7	34294.1084342
ENSG00000206344.6	11094.9570433
ENSG00000274491.1	0.0
ENSG00000240877.3	5411.55739549
ENSG00000278126.1	194192.351103
ENSG00000253713.1	0.0
ENSG00000278981.1	0.0
ENSG00000214929.3	389.499938556
ENSG00000248548.1	0.0
ENSG00000168237.16	91083.6234012
ENSG00000009724.15	8317.83486758
ENSG00000237424.1	22100.2482474
ENSG00000228045.1	0.0
ENSG00000177519.3	931178.7476
ENSG00000263392.1	0.0
ENSG00000105048.15	465475.570514
ENSG00000280106.1	8896.12110586
ENSG00000228360.1	1461.12049678
ENSG00000228166.1	917.37017492
ENSG00000260414.1	0.0
ENSG00000198888.2	13416020.6284
ENSG00000143224.16	97334.030923
