1.000000000000000000e+00,7.401259116787152204e-01,8.982515139131913573e-01,8.099543707513512381e-01,8.973881611359113553e-01,2.260639485370925239e-01,5.120175475299458823e-01,4.753175363043490864e-01,5.405290590088700498e-01
7.401259116787152204e-01,1.000000000000000000e+00,7.823714458328552279e-01,8.163831635202335457e-01,6.784985761145950756e-01,3.639849820332180519e-01,6.244369309392456824e-01,6.021078097652589056e-01,6.116380943952316462e-01
8.982515139131912463e-01,7.823714458328552279e-01,9.999999999999997780e-01,8.124962328978331261e-01,8.329833846650716023e-01,2.047065755678717514e-01,5.272411667075893593e-01,5.084698534117094715e-01,5.364980368362491925e-01
8.099543707513512381e-01,8.163831635202335457e-01,8.124962328978331261e-01,9.999999999999997780e-01,7.250762310959337764e-01,2.743213688781331316e-01,5.265812365704318765e-01,5.542266217316603738e-01,5.753050613556650594e-01
8.973881611359114663e-01,6.784985761145951866e-01,8.329833846650716023e-01,7.250762310959336654e-01,1.000000000000000000e+00,4.609454915338507264e-01,5.863328159802133621e-01,5.803691808978913569e-01,5.935379121582248230e-01
2.260639485370925239e-01,3.639849820332179964e-01,2.047065755678717236e-01,2.743213688781331316e-01,4.609454915338506709e-01,1.000000000000000000e+00,7.696622298947722873e-01,7.923670286412213271e-01,6.769825824281419102e-01
5.120175475299458823e-01,6.244369309392457934e-01,5.272411667075893593e-01,5.265812365704319875e-01,5.863328159802133621e-01,7.696622298947722873e-01,1.000000000000000000e+00,9.146261468309266895e-01,8.658147313990947058e-01
4.753175363043491419e-01,6.021078097652589056e-01,5.084698534117094715e-01,5.542266217316604848e-01,5.803691808978913569e-01,7.923670286412213271e-01,9.146261468309266895e-01,9.999999999999997780e-01,8.926558419351785512e-01
5.405290590088700498e-01,6.116380943952316462e-01,5.364980368362491925e-01,5.753050613556649484e-01,5.935379121582248230e-01,6.769825824281419102e-01,8.658147313990947058e-01,8.926558419351784401e-01,1.000000000000000000e+00
